// 神秘紫箱開出物品列表

// Structure of Database:
// GroupID,ItemID,Rate

2,501,14	//紅色藥水
2,1259,7	//風靈拳刃
2,1302,7	//斧
2,1304,7	//獸人斧
2,1352,7	//巨斧
2,1355,7	//鋼斧
2,1358,7	//毀滅之斧
2,1361,7	//雙手斧
2,1402,7	//長戟
2,1405,7	//長矛
2,1408,7	//步兵長矛
2,1411,7	//騎士長矛
2,1452,7	//彎刃長矛
2,1455,7	//長槍
2,1458,7	//雙刃長戟
2,1461,7	//德瑞尹長戟
2,1464,7	//斧錘長矛
2,1472,7	//靈魂之杖
2,1502,7	//木錘
2,1505,7	//鐵錘
2,1508,7	//思麥斯鐵錘
2,1511,7	//流星錘
2,1514,7	//日星錘
2,1517,7	//尖刃鐵錘
2,1520,7	//鏈錘
2,1522,7	//昏迷之錘
2,1550,7	//書
2,1551,7	//聖言之書
2,1552,7	//智慧石碑
2,1553,7	//水靈之書
2,1554,7	//地靈之書
2,1555,7	//火靈之書
2,1556,7	//風靈之書
2,1558,7	//日記本
2,1602,7	//手杖
2,1605,7	//橡木魔杖
2,1608,7	//智慧魔杖
2,1611,7	//言靈魔杖
2,1613,7	//巫杖 魂咬
2,1614,7	//聖杖 英靈
2,1615,7	//骷髏魔杖
2,1702,7	//弓
2,1705,7	//坎普茲弓
2,1708,7	//克羅伊特弓
2,1711,7	//十字弓
2,1715,7	//亞伯雷弓
2,1716,7	//角弓
2,1718,7	//獵人之弓
2,1750,14	//箭矢
2,1751,14	//銀箭矢
2,1752,14	//火箭矢
2,1753,14	//鋼鐵箭矢
2,1754,14	//水靈箭矢
2,1755,14	//風靈箭矢
2,1756,14	//地靈箭矢
2,1757,14	//無形箭矢
2,1758,14	//昏迷箭矢
2,1759,14	//冰凍箭矢
2,1760,14	//光芒箭矢
2,1761,14	//詛咒箭矢
2,1762,14	//鐵鏽箭矢
2,1763,14	//毒箭矢
2,1764,14	//銳利箭矢
2,1765,14	//神之金屬箭矢
2,1767,14	//影子箭矢
2,1768,14	//睡眠箭矢
2,1769,14	//寧靜箭矢
2,1770,14	//鐵箭矢
2,1802,7	//虎爪拳套
2,1804,7	//鋼鐵拳套
2,1806,7	//賀勒拳套
2,1808,7	//昇龍拳套
2,1810,7	//龍爪拳套
2,1812,7	//鷹爪拳套
2,1902,7	//小提琴
2,1904,7	//曼陀林
2,1906,7	//魯特琴
2,1908,7	//吉他
2,1910,7	//豎琴
2,1912,7	//焚鶴琴
2,1951,7	//鞭子
2,1953,7	//細長鞭子
2,1955,7	//鋼鐵鞭子
2,1957,7	//流星鞭子
2,1959,7	//幸運鞭子
2,1961,7	//瑪哪鞭子
2,2102,7	//鐵盾
2,2104,7	//圓盾
2,2106,7	//鋼盾
2,2108,7	//鏡盾
2,2109,7	//謊言紀錄本
2,2112,7	//初學者鐵盾
2,2201,7	//太陽眼鏡
2,2203,7	//眼鏡
2,2205,7	//泳鏡
2,2206,7	//婚禮頭紗
2,2207,7	//花朵頭飾
2,2208,7	//紫蝶髮帶
2,2209,7	//紫蝶髮帶
2,2210,7	//髮箍
2,2211,7	//方頭巾
2,2212,7	//獨眼龍眼罩
2,2213,7	//貓耳髮圈
2,2214,7	//兔耳髮圈
2,2215,7	//花髮圈
2,2216,7	//聖職之帽
2,2217,7	//聖職之帽
2,2218,7	//口罩
2,2220,7	//漁夫帽
2,2221,7	//漁夫帽
2,2222,7	//圓帽
2,2223,7	//圓帽
2,2224,7	//防風皮革眼鏡
2,2225,7	//防風皮革眼鏡
2,2226,7	//無邊帽
2,2227,7	//無邊帽
2,2228,7	//金屬頭盔
2,2229,7	//金屬頭盔
2,2230,7	//寶石頭盔
2,2231,7	//寶石頭盔
2,2232,7	//頭箍
2,2233,7	//頭箍
2,2234,1	//后冠
2,2235,1	//王冠
2,2236,7	//聖誕帽
2,2239,7	//單眼眼鏡
2,2241,7	//白鬍鬚
2,2242,7	//高級太陽眼鏡
2,2243,7	//旋轉眼鏡
2,2244,7	//紅蝶髮帶
2,2245,7	//紳士帽
2,2246,7	//黃金帽
2,2247,7	//回憶帽
2,2248,7	//牛仔帽
2,2249,1	//黃金冠冕
2,2250,7	//粉紗髮圈
2,2251,7	//神聖之帽
2,2252,7	//魔法帽
2,2253,7	//向日葵頭飾
2,2254,1	//天使髮圈
2,2255,1	//惡魔髮圈
2,2256,1	//山羊頭盔
2,2257,7	//獸角頭飾
2,2258,1	//尖角髮圈
2,2259,7	//竹蜻蜓髮圈
2,2260,7	//迷你眼鏡
2,2261,7	//普隆德拉軍帽
2,2262,7	//小丑鼻子
2,2263,7	//時髦眼罩
2,2265,7	//侍衛口罩
2,2266,7	//金屬口罩
2,2267,7	//香菸
2,2268,7	//煙斗
2,2269,7	//花葉
2,2270,7	//草葉
2,2271,7	//眼鏡頭飾
2,2274,1	//亡者髮箍
2,2275,7	//頭巾
2,2276,7	//大眼睛眼鏡
2,2277,7	//護士帽
2,2278,7	//笑臉面具
2,2279,7	//火線頭飾
2,2282,7	//光環
2,2285,7	//蘋果頭飾
2,2286,1	//妖精長耳朵飾
2,2287,7	//海盜頭巾
2,2288,7	//整人面具
2,2289,7	//糞便帽
2,2290,7	//葬禮帽
2,2291,7	//蝴蝶假面
2,2294,7	//星星髮夾
2,2295,7	//眼罩
2,2297,7	//哥布靈面具
2,2298,7	//觸角頭飾
2,2299,7	//獸人頭盔
2,2302,7	//棉襯衫
2,2304,7	//皮製外套
2,2306,7	//冒險衣
2,2308,7	//大衣
2,2310,7	//長大衣
2,2311,7	//毛皮大衣
2,2313,7	//鐵製鎧甲
2,2315,7	//鋼鐵鎖子甲
2,2317,7	//鋼鐵鎧甲
2,2318,7	//秘衣 美德
2,2320,7	//西裝外套
2,2322,7	//絲質外袍
2,2324,7	//聖職之袍
2,2326,7	//聖職之衣
2,2327,1	//天衣 月舞
2,2329,7	//木製鎧甲
2,2331,7	//緊身便衣
2,2333,7	//秘銀之衣
2,2334,1	//魔法外套
2,2336,7	//盜賊之衣
2,2337,7	//忍服 血櫻
2,2338,7	//結婚禮服
2,2339,7	//三角褲
2,2340,7	//初學者胸鎧
2,2352,7	//初學者忍者斗篷
2,2402,7	//輕便鞋
2,2404,7	//長靴
2,2406,7	//戰士長靴
2,2407,7	//玻璃鞋
2,2408,7	//腳鍊
2,2409,7	//抗魔鞋
2,2411,7	//重靴
2,2414,7	//初學者海灘鞋
2,2502,7	//連帽披肩
2,2504,7	//披肩
2,2506,7	//斗篷
2,2507,7	//伯爵斗篷
2,2508,7	//抗魔斗篷
2,2510,7	//初學者陰險披肩
2,2601,7	//力量戒指
2,2602,7	//智力耳環
2,2603,7	//體力項鏈
2,2604,7	//防禦手套
2,2605,7	//敏捷別針
2,2607,7	//髮夾
2,2608,7	//幸運珠鏈
2,2609,7	//骷髏戒指
2,2610,7	//金戒指
2,2611,7	//銀戒指
2,2612,7	//花戒指
2,2613,7	//鑽石戒指
2,2614,1	//永恆戒指
2,2615,1	//防禦戒指
2,2616,1	//潛能戒指
2,2617,7	//智慧手套
2,2618,7	//黑狐頸鏈
2,2621,1	//力量戒指
2,2622,1	//智力耳環
2,2623,1	//體力項鏈
2,2624,1	//防禦手套
2,2625,1	//敏捷別針
2,2626,1	//幸運珠鏈
2,2627,7	//皮帶
2,2628,7	//初學者手鐲
2,5002,1	//首領冠冕
2,5003,7	//小丑帽
2,5005,7	//防毒面具
2,5006,7	//頹廢眼鏡
2,5007,1	//領導者頭箍
2,5008,7	//花冠
2,5009,7	//安全帽
2,5010,7	//印地安髮箍
2,5011,7	//天線頭飾
2,5014,7	//劍士頭盔
2,5015,7	//蛋殼帽
2,5017,1	//骨製頭盔
2,5019,1	//海盜船長帽
2,5030,7	//熊貓帽
2,5035,7	//波利帽
2,5037,7	//水果皮帽
2,5053,1	//人面獅身帽
2,5054,1	//刺客口罩
2,5055,7	//初學者蛋殼帽
2,5066,1	//惡魔女僕的角
2,5072,1	//惡魔侍者的角
2,5085,1	//紅色小髮帶
2,5088,7	//嚇壞眼的假面
2,5089,7	//討厭的假面
2,5090,7	//哥布靈首領假面
2,7001,14	//黴菌粉末
2,7002,14	//獸人之牙
2,7003,14	//虎蜥皮
2,7004,14	//泥團
2,7005,14	//骷髏頭
2,7006,14	//紅色蝙蝠翅膀
2,7007,14	//巨鼠指甲
2,7008,14	//鋼硬之角
2,7009,14	//彩色外皮
2,7010,14	//鐵蠍尾巴
2,7011,14	//猴子指甲
2,7012,14	//強韌鱗梗
2,7013,14	//珊瑚
2,7014,14	//破舊畫像
2,7015,14	//回憶書籤
2,7016,14	//老舊湯匙
2,7026,14	//鐘塔之鑰
2,7027,14	//鐘塔鑰匙
2,7030,14	//沙漠之狼之指甲
2,7031,14	//破舊平底鍋
2,7032,14	//蛋殼碎片
2,7033,14	//毒魔菇芽孢
2,7034,14	//破洞聖誕襪
2,7035,14	//火柴
2,7036,14	//卡崙之牙
2,7038,14	//毛線
2,7041,14	//黃晶沙的一角
2,7047,14	//愛麗絲的圍裙
2,7048,14	//獅鷲獸的指甲
2,7049,14	//石頭
2,7053,14	//賽依伐
2,7054,14	//布里刊
2,7059,14	//卡普拉倉庫 免費利用券
2,7060,14	//卡普拉傳送點 免費利用券
2,7061,14	//卡普拉手推車 免費利用券
2,7063,14	//柔軟的羽毛
2,7064,14	//蜻蜓的翅膀
2,7065,14	//海獺的皮革
2,7066,14	//冰塊一角
2,7067,14	//石頭一角
2,7068,14	//燃燒一半的木材
2,7069,14	//破裂的鎧甲一角
2,7070,14	//破裂的硬殼
2,7071,14	//破爛爛的衣服
2,7072,14	//鏽的飛鏢
2,7093,14	//齒輪
2,7094,14	//未知的碎片
2,7095,14	//金屬破片
2,7096,14	//凝固的岩漿
2,7097,14	//燃燒的心臟
2,7098,14	//火種
2,7099,14	//老舊魔法圖
2,7100,14	//尖銳的葉子
2,7101,14	//七彩大嘴鳥之羽
2,7106,14	//魔羌之角
2,7107,14	//魔羌之毛皮
2,7108,14	//盾牌的碎片
2,7109,14	//閃亮的槍錐
2,7110,14	//破裂之劍
2,7111,14	//光滑的紙
2,7112,14	//恐怖的紙刃
2,7113,14	//破碎的法老王象徵
2,7114,14	//杜唐卡門面具
2,7115,14	//哈比的羽毛
2,7116,14	//哈比的指甲
2,7117,14	//撕裂的魔法書
2,7118,14	//撕裂的捲軸
2,7119,14	//菌絲
2,7120,14	//燃燒的馬蹄鐵
2,7121,14	//蜂蜜罐
2,7122,14	//炙熱的毛
2,7123,14	//龍皮
2,7124,14	//砂團
2,7125,14	//蠍子之螯
2,7126,14	//巨大傑勒比結晶
2,7134,14	//藥缽
2,7135,14	//火煙瓶
2,7136,14	//鹽酸瓶
2,7137,14	//噬人植物瓶
2,7138,14	//刺錘瓶
2,7139,14	//護貝藥
2,7149,14	//黃色碟子
2,7150,14	//竹筒
2,7151,14	//油紙
2,7152,14	//光澤的頭髮
2,7153,14	//舊和服
2,7154,14	//毒粉
2,7155,14	//牛蛙之皮
2,7156,14	//破舊之手裏劍
2,7157,14	//黑色覆面
2,7158,14	//破碎的酒缸
2,7159,14	//天狗的鼻子
2,7161,14	//拉鏈熊毛皮
2,7162,14	//片雲
2,7163,14	//銳利的觸角
2,7164,14	//石榴桃
2,7165,14	//害羞之服
2,7166,14	//柔軟的綢緞布
2,7167,14	//魔幻拉鏈
2,7168,14	//巨大翅膀
2,7169,14	//太極盤
2,7170,14	//燕尾服
2,7171,14	//花豹外皮
2,7172,14	//花豹指甲
2,7174,14	//緞帶
2,7175,14	//包裝紙
2,7182,14	//可可
2,7186,14	//細長梗
2,7187,14	//慶典面具
2,7188,14	//褐色樹根
2,7189,14	//樹木心臟
2,7190,14	//昆蟲硬殼
2,7191,14	//紙燈籠
2,7192,14	//小風車手裏刀
2,7193,14	//綠芽
2,7194,14	//柔軟的草葉
2,7195,14	//彈弓
2,7196,14	//木製護肩
2,7197,14	//強韌木藤條
2,7198,14	//巨大葉子
2,7200,14	//橡皮筋
2,7201,14	//木塊
2,7202,14	//巨象甲蟲之螯
2,7203,14	//堅硬樹枝
2,7205,14	//黑色布條
2,7206,14	//黑貓娃娃
2,7207,14	//舊斗篷
2,7208,14	//生鏽廚刀
2,7209,14	//無顱武士的頭盔
2,7210,14	//無顱武士的鎧甲一角
2,7211,14	//羅誡塔石頭碎片
2,7212,14	//吊頸娃娃
2,7213,14	//繡針包
2,7214,14	//蝙蝠籠子
2,7215,14	//斷針
2,7216,14	//紅色圍巾
2,7217,14	//纏線筒
2,7218,14	//腐爛的繩子
2,7219,14	//彩色襪子
2,7220,14	//綠色粘稠物
2,7221,14	//糾纏鐵鍊
2,7222,14	//原木塊
2,7223,14	//扭曲的自畫像
2,7225,14	//南瓜燈籠
2,7262,14	//折扇
2,7263,14	//貓眼石
2,7264,14	//乾沙子
2,7265,14	//舞獅之角
2,7266,14	//舞獅的假牙
2,7267,14	//豹紋內褲
2,7268,14	//小鬼靈
2,7269,14	//圍兜兜
2,7270,14	//嬰兒的奶瓶
2,10001,7	//牛角骨盔
2,10002,7	//寵物防毒面具
2,10003,7	//潛水頭盔
2,10004,7	//寵物奶嘴
2,10005,7	//三色假髮
2,10006,7	//蛇飾髮箍
2,10007,7	//寵物髮帶
2,10008,7	//體罰棒
2,10009,7	//野生花
2,10010,7	//變形鍋子
2,10011,7	//寵物髮夾
2,10012,7	//寵物蛋殼帽
2,10013,7	//寵物書包
2,10014,7	//蝗蟲眼鏡
2,10015,7	//寵物圍兜兜
2,10016,7	//寵物鈴鐺
2,10017,7	//樹皮褲
2,10018,7	//猴子髮箍
2,10019,7	//紅色領巾
2,10020,7	//靈幻道士之劍
