// 藍箱開出物品資料
//
// 結構:
// 群組編號,物品編號,機率

1,501,12	//紅色藥水
1,747,12	//水晶鏡子
1,748,12	//永恆玫瑰
1,749,12	//冰雕玫瑰
1,750,12	//巴風特娃娃
1,751,12	//俄塞里斯娃娃
1,752,12	//搖滾蝗蟲娃娃
1,753,12	//溜溜猴娃娃
1,754,12	//狸貓娃娃
1,756,12	//神之金屬原石
1,757,12	//鋁原石
1,901,12	//辮子
1,902,12	//樹根
1,903,12	//爬蟲類舌頭
1,904,12	//蠍子尾巴
1,905,12	//植物梗
1,906,12	//鱗片梗
1,907,12	//枯木汁
1,908,12	//青蛙蛋
1,909,12	//傑勒比結晶
1,910,12	//加勒結晶
1,911,12	//雪勒結晶
1,912,12	//剎勒空結晶
1,913,12	//蝙蝠牙
1,914,12	//毛
1,915,12	//蛹殼
1,916,12	//羽毛
1,917,12	//鳥指甲
1,918,12	//粘糊的蹼
1,919,12	//動物外皮
1,920,12	//狼指甲
1,921,12	//香菇芽孢
1,922,12	//獸人犬齒
1,923,12	//惡魔角
1,924,12	//蝴蝶翅膀粉末
1,925,12	//鳥嘴
1,926,12	//蛇鱗
1,928,12	//昆蟲觸角
1,929,12	//不死心臟
1,930,12	//腐爛繃帶
1,931,12	//獸人戰士之證
1,932,12	//死人遺骨
1,934,12	//亡者遺物
1,935,12	//堅硬外殼
1,936,12	//鱗片皮膚
1,937,12	//毒牙
1,938,12	//粘稠液體
1,939,12	//蜂針
1,940,12	//蝗蟲後腿
1,941,12	//牛鼻環
1,942,12	//猴子尾巴
1,943,12	//堅硬外皮
1,944,12	//馬蹄
1,945,12	//變身葉子
1,946,12	//蝸牛殼
1,947,12	//硬角
1,948,12	//熊掌
1,949,12	//柔毛
1,950,12	//人魚之心
1,951,12	//背鰭
1,952,12	//仙人掌刺
1,953,12	//石心
1,954,12	//發亮鱗片
1,955,12	//昆蟲外殼
1,956,12	//鰓刺
1,957,12	//亡者指甲
1,958,12	//亡者牙齒
1,959,12	//腐爛鱗片
1,960,12	//鉗子
1,961,12	//海螺
1,962,12	//觸鬚
1,963,12	//銳利麟片
1,964,12	//螃蟹外殼
1,965,12	//蛤蜊外殼
1,966,12	//蛤蜊肉
1,967,12	//烏龜外殼
1,968,12	//獸人英雄之證
1,969,12	//黃金
1,970,12	//酒精
1,971,12	//帝特立米藥水
1,972,12	//卡勒波迪藥水
1,973,12	//中和劑
1,974,12	//混合劑
1,975,12	//紅色染料
1,976,12	//黃色染料
1,978,12	//藍色染料
1,979,12	//綠色染料
1,980,12	//赤色染料
1,981,12	//紫色染料
1,982,12	//白色染料
1,983,12	//黑色染料
1,984,12	//神之金屬
1,985,12	//鋁
1,986,12	//鐵砧
1,987,12	//神之金屬鐵砧
1,988,12	//黃金鐵砧
1,989,12	//華麗金屬鐵砧
1,990,12	//火靈礦石
1,991,12	//水靈礦石
1,992,12	//風靈礦石
1,993,12	//地靈礦石
1,994,12	//火靈原石
1,995,12	//水靈原石
1,996,12	//風靈原石
1,997,12	//土靈原石
1,998,12	//鐵
1,999,12	//鋼鐵
1,1000,12	//星星的角
1,1001,12	//星星的粉末
1,1002,12	//鐵礦石
1,1003,12	//煤礦
1,1004,12	//忠誠之證
1,1005,12	//高級鐵砧
1,1006,12	//古魔法書
1,1007,12	//慧眼
1,1008,12	//泯滅之心
1,1009,12	//神之手
1,1010,12	//強化武器金屬-級數一
1,1011,12	//強化武器金屬-級數二
1,1012,12	//傘蜥頸
1,1013,12	//彩色昆蟲外殼
1,1014,12	//螞蟻下巴
1,1015,12	//細長舌頭
1,1016,12	//鼠尾
1,1017,12	//鼠鬚
1,1018,12	//鼠指甲
1,1019,12	//瑪哪樹枝
1,1020,12	//長髮
1,1021,12	//土人之角
1,1022,12	//狐狸尾巴
1,1023,12	//魚尾
1,1024,12	//墨汁
1,1025,12	//蜘蛛絲
1,1026,12	//橡實
1,1027,12	//刺蝟尖刺
1,1028,12	//野豬毛
1,1029,12	//虎皮
1,1030,12	//虎掌
1,1031,12	//螳螂臂
1,1032,12	//噬人樹花
1,1033,12	//噬人樹根
1,1034,12	//哥布靈毛
1,1035,12	//龍牙
1,1036,12	//龍鱗
1,1037,12	//龍尾
1,1038,12	//小惡魔角
1,1039,12	//小惡魔翅膀
1,1040,12	//老妖精鬍鬚
1,1041,12	//手提燈
1,1042,12	//昆蟲後腳
1,1043,12	//獸人指甲
1,1044,12	//茲諾克之牙
1,1045,12	//聖殿士面具
1,1046,12	//蠍子之鉗
1,1047,12	//蛇女之首
1,1048,12	//蛇髮
1,1049,12	//韓服
1,1050,12	//血管
1,1051,12	//腦管
1,1052,12	//單細胞
1,1053,12	//人魚之牙
1,1054,12	//人魚嘴巴
1,1055,12	//蚯蚓皮
1,1056,12	//黃玉碎片
1,1057,12	//蛾蝶蟲翅膀粉末
1,1058,12	//蛾蝶翅膀
1,1059,12	//透明之布
1,1060,12	//金色頭髮
1,1061,12	//魔女之星沙
1,1062,12	//南瓜頭
1,1063,12	//銳利錐子
1,1064,12	//鞭繩
1,1065,12	//設置用陷阱道具
1,1066,12	//天地樹枝
1,1067,12	//智慧樹枝
1,1068,12	//世界樹枝
1,1088,12	//夢羅克水溶液試管
1,1089,12	//斐揚水溶液試管
1,1092,12	//空試管
1,1093,12	//空藥瓶
1,1094,12	//短辮子
1,1095,12	//指針
1,1096,12	//圓形外皮
1,1097,12	//破舊書頁
1,1098,12	//手銬
1,1099,12	//老舊犯人服
1,1101,6	//長劍
1,1102,6	//長劍
1,1104,6	//圓月刀
1,1105,6	//圓月刀
1,1107,6	//厚刃劍
1,1108,6	//厚刃劍
1,1110,6	//擊刺長劍
1,1111,6	//擊刺長劍
1,1113,6	//彎刀
1,1114,6	//彎刀
1,1116,3	//武士刀
1,1117,3	//武士刀
1,1119,6	//日本刀
1,1120,6	//日本刀
1,1122,6	//圓柄馬刀
1,1123,6	//海東劍
1,1124,6	//獸人刀
1,1125,6	//圓柄馬刀
1,1126,6	//騎兵之劍
1,1127,6	//騎兵之劍
1,1128,6	//海東劍
1,1129,6	//水紋之劍
1,1151,3	//雙手劍
1,1152,3	//雙手劍
1,1154,3	//亞爾特劍
1,1155,3	//亞爾特劍
1,1157,3	//雙手巨劍
1,1158,3	//雙手巨劍
1,1160,3	//雙手重劍
1,1162,3	//雙手重劍
1,1163,3	//十字巨劍
1,1201,3	//短劍
1,1202,3	//短劍
1,1204,3	//卡特短劍
1,1205,3	//卡特短劍
1,1207,3	//笨拙短劍
1,1208,3	//笨拙短劍
1,1210,3	//德克短劍
1,1211,3	//德克短劍
1,1213,3	//大駒短劍
1,1214,3	//大駒短劍
1,1216,3	//雙刃短劍
1,1217,3	//雙刃短劍
1,1219,3	//長柄短劍
1,1220,3	//長柄短劍
1,1222,3	//大馬士革短劍
1,1226,3	//大馬士革短劍
1,1243,3	//初學者笨拙短劍
1,1250,3	//拳刃
1,1251,3	//拳刃
1,1252,3	//卡塔勒拳刃
1,1253,3	//卡塔勒拳刃
1,1254,3	//秘刃 闇嘯
1,1255,3	//秘刃 闇嘯
1,1256,3	//冰靈拳刃
1,1257,3	//刺藤拳刃
1,1258,3	//火靈拳刃
1,1259,3	//風靈拳刃
1,1301,3	//斧
1,1302,3	//斧
1,1304,3	//獸人斧
1,1351,3	//巨斧
1,1352,3	//巨斧
1,1354,3	//鋼斧
1,1355,3	//鋼斧
1,1357,3	//毀滅之斧
1,1358,3	//毀滅之斧
1,1360,3	//雙手斧
1,1361,3	//雙手斧
1,1401,9	//長戟
1,1402,9	//長戟
1,1404,9	//長矛
1,1405,9	//長矛
1,1407,9	//步兵長矛
1,1408,9	//步兵長矛
1,1410,3	//騎士長矛
1,1411,3	//騎士長矛
1,1451,3	//彎刃長矛
1,1452,3	//彎刃長矛
1,1454,3	//長槍
1,1455,3	//長槍
1,1457,3	//雙刃長戟
1,1458,3	//雙刃長戟
1,1460,3	//德瑞尹長戟
1,1461,3	//德瑞尹長戟
1,1463,3	//斧錘長矛
1,1464,3	//斧錘長矛
1,1472,3	//靈魂之杖
1,1501,6	//木錘
1,1502,6	//木錘
1,1504,6	//鐵錘
1,1505,6	//鐵錘
1,1507,6	//思麥斯鐵錘
1,1508,6	//思麥斯鐵錘
1,1510,6	//流星錘
1,1511,6	//流星錘
1,1513,6	//日星錘
1,1514,6	//日星錘
1,1516,6	//尖刃鐵錘
1,1517,6	//尖刃鐵錘
1,1519,6	//鏈錘
1,1520,6	//鏈錘
1,1522,6	//昏迷之錘
1,1550,3	//書
1,1551,3	//聖言之書
1,1552,3	//智慧石碑
1,1553,3	//水靈之書
1,1554,3	//地靈之書
1,1555,3	//火靈之書
1,1556,3	//風靈之書
1,1558,3	//日記本
1,1601,3	//手杖
1,1602,3	//手杖
1,1604,3	//橡木魔杖
1,1605,3	//橡木魔杖
1,1607,3	//智慧魔杖
1,1608,3	//智慧魔杖
1,1610,3	//言靈魔杖
1,1611,3	//言靈魔杖
1,1613,3	//巫杖 魂咬
1,1614,3	//聖杖 英靈
1,1615,3	//骷髏魔杖
1,1701,3	//弓
1,1702,3	//弓
1,1704,3	//坎普茲弓
1,1705,3	//坎普茲弓
1,1707,3	//克羅伊特弓
1,1708,3	//克羅伊特弓
1,1710,3	//十字弓
1,1711,3	//十字弓
1,1713,3	//亞伯雷弓
1,1714,3	//角弓
1,1715,3	//亞伯雷弓
1,1716,3	//角弓
1,1718,3	//獵人之弓
1,1750,12	//箭矢
1,1751,12	//銀箭矢
1,1752,12	//火箭矢
1,1753,12	//鋼鐵箭矢
1,1754,12	//水靈箭矢
1,1755,12	//風靈箭矢
1,1756,12	//地靈箭矢
1,1757,12	//無形箭矢
1,1758,12	//昏迷箭矢
1,1759,12	//冰凍箭矢
1,1760,12	//光芒箭矢
1,1761,12	//詛咒箭矢
1,1762,12	//鐵鏽箭矢
1,1763,12	//毒箭矢
1,1764,12	//銳利箭矢
1,1765,12	//神之金屬箭矢
1,1767,12	//影子箭矢
1,1768,12	//睡眠箭矢
1,1769,12	//寧靜箭矢
1,1770,12	//鐵箭矢
1,1801,3	//虎爪拳套
1,1802,3	//虎爪拳套
1,1803,3	//鋼鐵拳套
1,1804,3	//鋼鐵拳套
1,1805,3	//賀勒拳套
1,1806,3	//賀勒拳套
1,1807,3	//昇龍拳套
1,1808,3	//昇龍拳套
1,1809,3	//龍爪拳套
1,1810,3	//龍爪拳套
1,1811,3	//鷹爪拳套
1,1812,3	//鷹爪拳套
1,1901,3	//小提琴
1,1902,3	//小提琴
1,1903,3	//曼陀林
1,1904,3	//曼陀林
1,1905,3	//魯特琴
1,1906,3	//魯特琴
1,1907,3	//吉他
1,1908,3	//吉他
1,1909,3	//豎琴
1,1910,3	//豎琴
1,1911,3	//焚鶴琴
1,1912,3	//焚鶴琴
1,1950,3	//鞭子
1,1951,3	//鞭子
1,1952,3	//細長鞭子
1,1953,3	//細長鞭子
1,1954,3	//鋼鐵鞭子
1,1955,3	//鋼鐵鞭子
1,1956,3	//流星鞭子
1,1957,3	//流星鞭子
1,1958,3	//幸運鞭子
1,1959,3	//幸運鞭子
1,1960,3	//瑪哪鞭子
1,1961,3	//瑪哪鞭子
1,2101,3	//鐵盾
1,2102,3	//鐵盾
1,2103,3	//圓盾
1,2104,3	//圓盾
1,2105,3	//鋼盾
1,2106,3	//鋼盾
1,2107,3	//鏡盾
1,2108,3	//鏡盾
1,2109,3	//謊言紀錄本
1,2112,3	//初學者鐵盾
1,2201,3	//太陽眼鏡
1,2203,3	//眼鏡
1,2205,3	//泳鏡
1,2206,3	//婚禮頭紗
1,2207,3	//花朵頭飾
1,2208,3	//紫蝶髮帶
1,2209,3	//紫蝶髮帶
1,2210,3	//髮箍
1,2211,3	//方頭巾
1,2212,3	//獨眼龍眼罩
1,2213,3	//貓耳髮圈
1,2214,3	//兔耳髮圈
1,2215,3	//花髮圈
1,2216,3	//聖職之帽
1,2217,3	//聖職之帽
1,2218,3	//口罩
1,2220,3	//漁夫帽
1,2221,3	//漁夫帽
1,2222,3	//圓帽
1,2223,3	//圓帽
1,2224,3	//防風皮革眼鏡
1,2225,3	//防風皮革眼鏡
1,2226,3	//無邊帽
1,2227,3	//無邊帽
1,2228,3	//金屬頭盔
1,2229,3	//金屬頭盔
1,2230,3	//寶石頭盔
1,2231,3	//寶石頭盔
1,2232,3	//頭箍
1,2233,3	//頭箍
1,2236,3	//聖誕帽
1,2239,3	//單眼眼鏡
1,2241,3	//白鬍鬚
1,2242,3	//高級太陽眼鏡
1,2243,3	//旋轉眼鏡
1,2244,3	//紅蝶髮帶
1,2245,3	//紳士帽
1,2246,3	//黃金帽
1,2247,3	//回憶帽
1,2248,3	//牛仔帽
1,2249,1	//黃金冠冕
1,2250,3	//粉紗髮圈
1,2251,3	//神聖之帽
1,2252,3	//魔法帽
1,2253,3	//向日葵頭飾
1,2254,1	//天使髮圈
1,2255,1	//惡魔髮圈
1,2257,3	//獸角頭飾
1,2258,1	//尖角髮圈
1,2259,3	//竹蜻蜓髮圈
1,2260,3	//迷你眼鏡
1,2261,3	//普隆德拉軍帽
1,2262,3	//小丑鼻子
1,2263,3	//時髦眼罩
1,2265,3	//侍衛口罩
1,2266,3	//金屬口罩
1,2267,3	//香菸
1,2268,3	//煙斗
1,2269,3	//花葉
1,2270,3	//草葉
1,2271,3	//眼鏡頭飾
1,2274,1	//亡者髮箍
1,2275,3	//頭巾
1,2276,3	//大眼睛眼鏡
1,2277,3	//護士帽
1,2278,3	//笑臉面具
1,2279,3	//火線頭飾
1,2282,3	//光環
1,2285,3	//蘋果頭飾
1,2287,3	//海盜頭巾
1,2288,3	//整人面具
1,2289,3	//糞便帽
1,2290,3	//葬禮帽
1,2291,3	//蝴蝶假面
1,2294,3	//星星髮夾
1,2295,3	//眼罩
1,2297,3	//哥布靈面具
1,2298,3	//觸角頭飾
1,2299,3	//獸人頭盔
1,2301,3	//棉襯衫
1,2302,3	//棉襯衫
1,2303,3	//皮製外套
1,2304,3	//皮製外套
1,2305,3	//冒險衣
1,2306,3	//冒險衣
1,2307,3	//大衣
1,2308,3	//大衣
1,2309,3	//長大衣
1,2310,3	//長大衣
1,2311,3	//毛皮大衣
1,2312,3	//鐵製鎧甲
1,2313,3	//鐵製鎧甲
1,2314,3	//鋼鐵鎖子甲
1,2315,3	//鋼鐵鎖子甲
1,2316,3	//鋼鐵鎧甲
1,2317,3	//鋼鐵鎧甲
1,2318,3	//秘衣 美德
1,2320,3	//西裝外套
1,2321,3	//絲質外袍
1,2322,3	//絲質外袍
1,2323,3	//聖職之袍
1,2324,3	//聖職之袍
1,2325,3	//聖職之衣
1,2326,3	//聖職之衣
1,2328,3	//木製鎧甲
1,2329,3	//木製鎧甲
1,2330,3	//緊身便衣
1,2331,3	//緊身便衣
1,2332,3	//秘銀之衣
1,2333,3	//秘銀之衣
1,2335,3	//盜賊之衣
1,2336,3	//盜賊之衣
1,2337,3	//忍服 血櫻
1,2338,3	//結婚禮服
1,2339,3	//三角褲
1,2340,3	//初學者胸鎧
1,2341,3	//秘銀金屬鎧甲
1,2352,3	//初學者忍者斗篷
1,2401,3	//輕便鞋
1,2402,3	//輕便鞋
1,2403,3	//長靴
1,2404,3	//長靴
1,2405,3	//戰士長靴
1,2406,3	//戰士長靴
1,2407,3	//玻璃鞋
1,2408,3	//腳鍊
1,2409,3	//抗魔鞋
1,2411,3	//重靴
1,2414,3	//初學者海灘鞋
1,2501,3	//連帽披肩
1,2502,3	//連帽披肩
1,2503,3	//披肩
1,2504,3	//披肩
1,2505,3	//斗篷
1,2506,3	//斗篷
1,2507,3	//伯爵斗篷
1,2508,3	//抗魔斗篷
1,2510,3	//初學者陰險披肩
1,2601,3	//力量戒指
1,2602,3	//智力耳環
1,2603,3	//體力項鏈
1,2604,3	//防禦手套
1,2605,3	//敏捷別針
1,2607,3	//髮夾
1,2608,3	//幸運珠鏈
1,2609,3	//骷髏戒指
1,2610,3	//金戒指
1,2611,3	//銀戒指
1,2612,3	//花戒指
1,2613,3	//鑽石戒指
1,2617,3	//智慧手套
1,2618,3	//黑狐頸鏈
1,2621,1	//力量戒指
1,2622,1	//智力耳環
1,2623,1	//體力項鏈
1,2624,1	//防禦手套
1,2625,1	//敏捷別針
1,2626,1	//幸運珠鏈
1,2627,3	//皮帶
1,2628,3	//初學者手鐲
1,5002,1	//首領冠冕
1,5003,3	//小丑帽
1,5005,3	//防毒面具
1,5006,3	//頹廢眼鏡
1,5008,3	//花冠
1,5009,3	//安全帽
1,5010,3	//印地安髮箍
1,5011,3	//天線頭飾
1,5014,3	//劍士頭盔
1,5015,3	//蛋殼帽
1,5030,3	//熊貓帽
1,5035,3	//波利帽
1,5037,3	//水果皮帽
1,5055,3	//初學者蛋殼帽
1,5085,1	//紅色小髮帶
1,5088,3	//嚇壞眼的假面
1,5089,3	//討厭的假面
1,5090,3	//哥布靈首領假面
1,7001,12	//黴菌粉末
1,7002,12	//獸人之牙
1,7003,12	//虎蜥皮
1,7004,12	//泥團
1,7005,12	//骷髏頭
1,7006,12	//紅色蝙蝠翅膀
1,7007,12	//巨鼠指甲
1,7008,12	//鋼硬之角
1,7009,12	//彩色外皮
1,7010,12	//鐵蠍尾巴
1,7011,12	//猴子指甲
1,7012,12	//強韌鱗梗
1,7013,12	//珊瑚
1,7014,12	//破舊畫像
1,7015,12	//回憶書籤
1,7016,12	//老舊湯匙
1,7026,12	//鐘塔之鑰
1,7027,12	//鐘塔鑰匙
1,7030,12	//沙漠之狼之指甲
1,7031,12	//破舊平底鍋
1,7032,12	//蛋殼碎片
1,7033,12	//毒魔菇芽孢
1,7034,12	//破洞聖誕襪
1,7035,12	//火柴
1,7036,12	//卡崙之牙
1,7038,12	//毛線
1,7041,12	//黃晶沙的一角
1,7047,12	//愛麗絲的圍裙
1,7048,12	//獅鷲獸的指甲
1,7049,12	//石頭
1,7053,12	//賽依伐
1,7054,12	//布里刊
1,7059,12	//卡普拉倉庫 免費利用券
1,7060,12	//卡普拉傳送點 免費利用券
1,7061,12	//卡普拉手推車 免費利用券
1,7063,12	//柔軟的羽毛
1,7064,12	//蜻蜓的翅膀
1,7065,12	//海獺的皮革
1,7066,12	//冰塊一角
1,7067,12	//石頭一角
1,7068,12	//燃燒一半的木材
1,7069,12	//破裂的鎧甲一角
1,7070,12	//破裂的硬殼
1,7071,12	//破爛爛的衣服
1,7072,12	//鏽的飛鏢
1,7093,12	//齒輪
1,7094,12	//未知的碎片
1,7095,12	//金屬破片
1,7096,12	//凝固的岩漿
1,7097,12	//燃燒的心臟
1,7098,12	//火種
1,7099,12	//老舊魔法圖
1,7100,12	//尖銳的葉子
1,7101,12	//七彩大嘴鳥之羽
1,7106,12	//魔羌之角
1,7107,12	//魔羌之毛皮
1,7108,12	//盾牌的碎片
1,7109,12	//閃亮的槍錐
1,7110,12	//破裂之劍
1,7111,12	//光滑的紙
1,7112,12	//恐怖的紙刃
1,7113,12	//破碎的法老王象徵
1,7114,12	//杜唐卡門面具
1,7115,12	//哈比的羽毛
1,7116,12	//哈比的指甲
1,7117,12	//撕裂的魔法書
1,7118,12	//撕裂的捲軸
1,7119,12	//菌絲
1,7120,12	//燃燒的馬蹄鐵
1,7121,12	//蜂蜜罐
1,7122,12	//炙熱的毛
1,7123,12	//龍皮
1,7124,12	//砂團
1,7125,12	//蠍子之螯
1,7126,12	//巨大傑勒比結晶
1,7134,12	//藥缽
1,7135,12	//火煙瓶
1,7136,12	//鹽酸瓶
1,7137,12	//噬人植物瓶
1,7138,12	//刺錘瓶
1,7139,12	//護貝藥
1,7149,12	//黃色碟子
1,7150,12	//竹筒
1,7151,12	//油紙
1,7152,12	//光澤的頭髮
1,7153,12	//舊和服
1,7154,12	//毒粉
1,7155,12	//牛蛙之皮
1,7156,12	//破舊之手裏劍
1,7157,12	//黑色覆面
1,7158,12	//破碎的酒缸
1,7159,12	//天狗的鼻子
1,7161,12	//拉鏈熊毛皮
1,7162,12	//片雲
1,7163,12	//銳利的觸角
1,7164,12	//石榴桃
1,7165,12	//害羞之服
1,7166,12	//柔軟的綢緞布
1,7167,12	//魔幻拉鏈
1,7168,12	//巨大翅膀
1,7169,12	//太極盤
1,7170,12	//燕尾服
1,7171,12	//花豹外皮
1,7172,12	//花豹指甲
1,7174,12	//緞帶
1,7175,12	//包裝紙
1,7182,12	//可可
1,7186,12	//細長梗
1,7187,12	//慶典面具
1,7188,12	//褐色樹根
1,7189,12	//樹木心臟
1,7190,12	//昆蟲硬殼
1,7191,12	//紙燈籠
1,7192,12	//小風車手裏刀
1,7193,12	//綠芽
1,7194,12	//柔軟的草葉
1,7195,12	//彈弓
1,7196,12	//木製護肩
1,7197,12	//強韌木藤條
1,7198,12	//巨大葉子
1,7200,12	//橡皮筋
1,7201,12	//木塊
1,7202,12	//巨象甲蟲之螯
1,7203,12	//堅硬樹枝
1,7205,12	//黑色布條
1,7206,12	//黑貓娃娃
1,7207,12	//舊斗篷
1,7208,12	//生鏽廚刀
1,7209,12	//無顱武士的頭盔
1,7210,12	//無顱武士的鎧甲一角
1,7211,12	//羅誡塔石頭碎片
1,7212,12	//吊頸娃娃
1,7213,12	//繡針包
1,7214,12	//蝙蝠籠子
1,7215,12	//斷針
1,7216,12	//紅色圍巾
1,7217,12	//纏線筒
1,7218,12	//腐爛的繩子
1,7219,12	//彩色襪子
1,7220,12	//綠色粘稠物
1,7221,12	//糾纏鐵鍊
1,7222,12	//原木塊
1,7223,12	//扭曲的自畫像
1,7225,12	//南瓜燈籠
1,7262,12	//折扇
1,7263,12	//貓眼石
1,7264,12	//乾沙子
1,7265,12	//舞獅之角
1,7266,12	//舞獅的假牙
1,7267,12	//豹紋內褲
1,7268,12	//小鬼靈
1,7269,12	//圍兜兜
1,7270,12	//嬰兒的奶瓶
1,10001,3	//牛角骨盔
1,10002,3	//寵物防毒面具
1,10003,3	//潛水頭盔
1,10004,3	//寵物奶嘴
1,10005,3	//三色假髮
1,10006,3	//蛇飾髮箍
1,10007,3	//寵物髮帶
1,10008,3	//體罰棒
1,10009,3	//野生花
1,10010,3	//變形鍋子
1,10011,3	//寵物髮夾
1,10012,3	//寵物蛋殼帽
1,10013,3	//寵物書包
1,10014,3	//蝗蟲眼鏡
1,10015,3	//寵物圍兜兜
1,10016,3	//寵物鈴鐺
1,10017,3	//樹皮褲
1,10018,3	//猴子髮箍
1,10019,3	//紅色領巾
1,10020,3	//靈幻道士之劍

//TRO-EP12
1,13027,3	//解剖刀
1,13028,3	//牙科刀
1,13404,3	//白金半月劍
1,13405,3	//彎曲劍
1,1176,3	//肌肉切斷器
1,1478,3	//爾休披斯槍
1,1375,3	//肉搏斧
1,1376,3	//心破壞斧
1,1377,1	//狂暴颶風斧
1,1818,12	//岩漿拳套
1,1819,12	//冰柱拳套
1,1820,12	//雷電拳套
1,1821,12	//大地拳套
1,1822,12	//連擊的套甲
1,1268,12	//野獸的指甲
1,1269,12	//茵博斯拳刃
1,1270,12	//鑽孔機拳刃
1,1271,12	//血淚拳刃
1,1730,12	//燃燒之弓
1,1731,12	//冰凍之弓
1,1732,12	//大地之弓
1,1733,12	//疾風之弓
1,1734,12	//獸人弓箭手之弓
1,1919,12	//低音吉他
1,1920,12	//狂暴吉他
1,1972,12	//電鰻鞭
1,1973,12	//海洋魔女之腳鞭
1,1974,12	//紅蘿蔔鞭
1,1624,3	//里奇的骷髏魔杖
1,1625,3	//治癒之杖
1,1626,3	//銳利波之杖
1,1564,3	//大百科全書
1,13304,12	//風魔飛鏢明淨
1,13107,12	//荒野的無法者
1,13170,12	//操作桿來福槍
