// 物品交易限制設定
// 用於給物品交易加上特別規則
// 物品ID,交易規則(可疊加),可無視該規則的最低GM等級
// 交易規則說明:
// 1:無法丟棄
// 2:無法交易 (無法公開)
// 4:已婚的人可無視限制2
// 8:不能被賣出給NPC
// 16:不能被放入手推車中
// 32:不能被放入倉庫中
// 64:不能被放入公會倉庫中
// 舉例:
//   1161,67,50
//   物品ID:1161(神器 三十二溯月),67:不可丟棄,不可交易,不可存入公會倉庫(1+2+64 =67)
//   50:GM等級為50以上的GM才可以無視該條件

// 戰場徽章
13632,91,99
13633,91,99
13634,91,99
13635,91,99
13636,91,99
13637,91,99
13638,91,99
13639,91,99
13640,91,99
13641,91,99
13642,91,99
13643,91,99
13644,91,99
13645,91,99
13704,91,99
13705,91,99
13706,91,99
13707,91,99
13708,91,99
13911,91,99	//聖誕節轉蛋
13925,91,99	//鼠來運轉好運到
13941,91,99	//心心相印永不分離 轉蛋
13974,91,99	//魚人轉蛋
14229,91,99	//櫻花_轉蛋
14296,91,99	//天使_轉蛋
14297,91,99	//惡魔_轉蛋
14298,91,99	//驚喜_轉蛋
14306,91,99	//RWC_特殊_轉蛋
14307,91,99	//RWC_限定_轉蛋
14308,91,99	//炎熱cool_轉蛋
14316,91,99	//不離不棄轉蛋
14317,91,99	//明月轉蛋
14345,91,99	//動物出奇蛋
14363,91,99	//溫暖之心
14407,91,99	//聖誕紅轉蛋
14408,91,99	//元旦轉蛋

//台灣2008-聖誕節
5313,91,99	//冕旒冠

//台灣金銀箱子
13728,73,99
13729,73,99
13730,73,99
13731,73,99

//台灣2008-中秋節
6060,123,99
12335,115,99
12336,115,99
12337,115,99
12338,115,99

//台灣2008-RWC
5450,91,99
5451,91,99
5452,91,99
5453,91,99

//台灣2008-萬聖節
5460,91,99
5461,91,99

//台灣商城
13961,73,99
13232,9,99
13233,9,99
13234,9,99
5190,91,99	//獨立紀念帽子
5191,91,99
5192,91,99
5193,91,99
5194,91,99
5195,91,99
5196,91,99
5197,91,99
5209,91,99	//黃色棒球帽
5210,9,99	//天使羽翼
5211,9,99	//少女禮帽
5214,9,99	//月夜貓帽子
5215,91,99	
5216,91,99
5217,91,99
5218,91,99
5219,91,99
5220,91,99
5221,91,99
5222,91,99
5223,91,99
5224,91,99
5225,91,99
5226,9,99
5227,91,99
5228,91,99
5229,91,99
5230,91,99
5231,91,99
5232,91,99
5233,91,99
5234,91,99
5235,91,99
5236,91,99
5237,91,99
5238,91,99
5239,91,99
5240,91,99
5241,91,99
5242,91,99
5243,83,99
5252,9,99
5253,9,99
5254,9,99
5255,9,99
5256,91,99	//巴基力羽毛髮圈
5257,83,99	//無靈魂髮箍
5258,91,99
5261,91,99
5262,91,99
5263,91,99
5264,91,99
5269,91,99	//天使羽翼(非交易)
5273,91,99
5274,91,99
5275,91,99
5283,91,99
5284,91,99
5285,91,99
5286,91,99
5287,91,99
5288,91,99
5289,91,99
5290,91,99	//趴趴兔頭飾(商城)
5291,91,99
5292,91,99
5292,91,99
5293,91,99
5294,91,99
5299,91,99
5307,91,99	//熱帶水果帽
5324,91,99	//小天使_頭飾
5334,91,99	//想飛的天使波利帽子
5343,91,99
5344,91,99
5345,91,99
5374,91,99
5375,91,99
5376,91,99
5801,91,99
7776,91,99
7779,91,99
7780,91,99
598,91,99
599,91,99
11500,91,99
11501,91,99
14508,91,99
14509,91,99
14510,91,99
14511,91,99
13558,91,99
13559,91,99
13560,91,99
13561,91,99
13562,91,99
13563,91,99
13564,91,99
13565,91,99
13566,91,99
13567,91,99
13568,91,99
13630,91,99
13631,91,99
13632,91,99
13633,91,99
13710,9,99
13711,9,99
13712,9,99
13713,9,99
13714,9,99
13715,9,99
13716,9,99
13717,9,99
13718,9,99
13719,9,99
13720,9,99
13726,9,99
13727,9,99
13738,9,99
13739,9,99
13740,9,99
13741,9,99
13742,9,99
13743,9,99
13744,9,99
13745,9,99
13746,9,99
13747,9,99
13748,9,99
13749,9,99
13750,9,99
13751,9,99
13752,9,99
13753,9,99
13754,9,99
13755,9,99
13756,9,99
13757,9,99
14527,91,99
14529,91,99
14530,91,99
14531,91,99
14534,91,99
14535,91,99
14536,91,99
14537,91,99
14538,91,99
14539,91,99
14540,91,99
14541,91,99
14542,91,99
14543,91,99
14544,91,99
14546,91,99
14547,91,99
14548,91,99
14549,91,99
14550,91,99
14569,91,99
14570,91,99
14571,91,99
14572,91,99
14573,91,99
14574,91,99
7766,91,99
7767,91,99
7821,91,99
7822,91,99
7823,91,99
7824,91,99
12350,91,99
12351,91,99
1383,91,99

//台灣租賃
1267,123,99
1173,123,99
13401,123,99
13021,123,99
13022,123,99
1817,123,99
1419,123,99
1623,123,99
1372,123,99
1728,123,99
1563,123,99
13023,123,99
5265,123,99
5266,123,99
5267,123,99
5268,123,99
2686,123,99
2687,123,99
2688,123,99
2689,123,99
2690,123,99
2691,123,99
2692,123,99
2693,123,99
2694,123,99
2695,123,99
2696,123,99
2697,123,99
2698,123,99
2699,123,99


// "2005 The Sign" 相關物品
7177,123,99	// Part_Of_Star's_Sob
7178,123,99	// Star's_Sob
7304,123,99	// Witch's_Spell_Book
7305,123,99	// Authority_Of_Nine_World
7306,123,99	// Fragment_Of_Soul
7307,123,99	// Whisper_Of_Soul
7308,123,99	// Witch's_Potion
7309,123,99	// Wing_Of_Crow
2642,123,99	// Serin's_Gold_Ring
2644,123,99	// The_Sign_
7314,123,99	// The_Sign
7025,91,99	// Lucifer's_Lament

// "2nd Anniversary Event" items
// "海利翁之眼" 物品
2647,123,99	// Nile_Rose
7332,123,99	// Slate
7333,123,99	// Piece_Of_Slate_1
7334,123,99	// Piece_Of_Slate_2
7335,123,99	// Piece_Of_Slate_3
7336,123,99	// Piece_Of_Slate_4
7339,123,99	// RO_Transportation_Card_
5132,91,99	// Angeling_Hat

// "Main Quest"/"Danilion's Request" items
7416,91,99	// Letter_Of_Recommendation
7417,91,99	// Mission_ScrollA
7418,91,99	// Mission_ScrollB

// PVP物品
//7420,115,99	// Skull_

// 10.3 任務道具
// * "Gaebolg family Curse" items
7431,115,99	// Books
7432,115,99	// Leather_Pouch
// * "達納托斯之塔"道具
7421,115,99	// Red_Key
7422,115,99	// Yellow_Key
7423,115,99	// Blue_Key
7424,115,99	// Green_Key
7425,115,99	// Black_Key
7426,115,99	// Red_Magic_Stone
7427,115,99	// Yellow_Magic_Stone
7428,115,99	// Blue_Magic_Stone
7429,115,99	// Green_Magic_Stone
7430,115,99	// Black_Magic_Stone

// Chinese New Year
7484,123,99	// Warrior_Symbol
7485,123,99	// 2nd_Floor_Pass
7486,123,99	// 3rd_Floor_Pass

// "Kiel Hyre's Cottage" Quest related items
7487,123,99	// Tavern_Wine
7488,123,99	// Delivery_Box
7489,123,99	// Villa_Spare_Key
7490,123,99	// Kyll_Hire_Letter
7491,123,99	// Iron_Box
7492,123,99	// Yellow_Key_Card
7493,123,99	// Golden_Key
7494,123,99	// Kiel_Button
7495,123,99	// Blue_Key_Card
7496,123,99	// Red_Key_Card
7497,123,99	// Steel_Piece
7498,123,99	// Rosimier_Key
7499,123,99	// Family_Portrait
7500,123,99	// Elysia_Portrait
7501,123,99	// Kyll_Hyre_Letter2
7502,123,99	// Piece_Memo_Of_James
7503,123,99	// Man_Portrait
7504,123,99	// Toy_Motor
7505,123,99	// Toy_Key
7506,115,99	// Black_Key_Card
7508,123,99	// Elysia_Ring
7509,91,99	// Fancy_Key_Card
7516,115,99	// Green_Key_Card

// Hugel Race Track token
7515,115,99	// Marvelous_Medal

// Chinese ????? related items
7518,115,99	// Women's_Medal
2668,115,99	// Women's_Glory
7525,115,99	// Summer_Feast_Ticket
7341,123,99	// Worn_Out_Pendant

// Lighthalzen Quest items
// * Schwartzvalt Trilogy Quest items
7342,123,99	// File01
7343,123,99	// File02
7344,123,99	// File03
7346,123,99	// Pile_Of_Ymir_Heart
7349,123,99	// Indication_Of_Member02
// * Friendship Quest(?) Items
7351,123,99	// Friend's_Diary

// ??? Indonesian Event
7527,122,99	// Life_Book
12142,122,99	// Magic_Book

// "2006 USA 3rd Anniversary" related items
7530,123,99	// Travel_Brochure_01
7531,123,99	// Travel_Brochure_02
7532,123,99	// Travel_Brochure_03
7533,123,99	// Travel_Brochure_04
7534,123,99	// Photo_Album_01
7535,123,99	// Photo_Album_02
7536,123,99	// Photo_Album_03
7537,123,99	// Photo_Album_04
5147,123,99	// Baseball_Cap

// Poring Coin items
7538,115,99	// Sifted_Sand
7539,115,99	// Poring_Coin

// Europe Tiara Event
5149,115,99	// Silver_Tiara
5179,115,99	// Golden_Tiara

// Brazillian Event items
7547,115,99	// Soccer_Ball
7548,115,99	// Soccer_Shoes
7549,115,99	// Brazilian_Flag
7550,115,99	// Ticket01
7551,115,99	// Ticket02
7552,115,99	// Ticket03

// Taiwan Besark's Day Event items
7553,115,99	// Lotus_Flower
7554,115,99	// Striped_Candle
7555,115,99	// Green_Incense

// Taiwan 'Pink Yearning' Event items
7556,91,99	// Longing_Heart
7557,91,99	// Invitation_Letter
7558,91,99	// Invitation_Ticket
7559,91,99	// Key_to_Secret_Garden
2670,91,99	// Ring_of_Longing
2358,91,99	// Angel_Dress

// India Father's Day Event items
5154,91,99	// Sunglasses_F
5155,91,99	// Granpa_Beard_F
5156,91,99	// Flu_Mask_F

// Indonesia Jewel Event items
7575,115,99	// Red_Jewel_
7576,115,99	// Blue_Jewel_
7577,115,99	// Golden_Jewel_

// 拉赫任務道具
// * Aruna First (Katullanux quest)
7572,91,99	// Gray_Necklace
7573,91,99	// Shiny_Necklace
7569,91,99	// Hammer_of_Wind

// Unknown
7275,123,99	// Ancient_Document
7276,123,99	// Picture_Letter

// 2006 Chinese Event items
7579,115,99	// Silk_Handkerchief_of_Zhi

// Unknown
// This item is currently commented out in eAthena.
//7580,115,99	// Black_Marble

// 台灣四周年紀念道具
7583,115,99	// Evil_Mind
7584,115,99	// Guard's_1st_Proof
7585,115,99	// Guard's_2nd_Proof
7586,115,99	// Guard's_3rd_Proof
7587,115,99	// Guard's_4th_Proof
2673,123,99	// Shining_Ring
1533,123,99	// Warrior's_Balmung
13020,123,99	// Warrior's_Balmung_

// 越南活動道具
7588,115,99	// IPOD_Coupon

// 2006 Brazilian 2nd Anniversary items
7603,115,99	// RO_Party_Ticket
5201,115,99	// Party_Hat_B

// 2006 Indonesia Honor Ring item 
2674,123,99	// Honor_Ring

// 2006 Korean Harvest Moon Day Event item
12199,123,99	// Rice_Scroll

// 2006 Indonesia Event
7614,115,99	// Special_Packing_Paper
7618,115,99	// Monster_Crystal
2676,123,99	// Hunter_Earring

// Cash Shop Related Items
12900,73,99	// Field_Manual_Box
12901,73,99	// Life_Insurrance_Box
12902,73,99	// Bubble_Gum_Box
12903,73,99	// Steamed_Tongue_Box
12904,73,99	// Steamed_Desert_Scorpions_Box
12905,73,99	// Dragon_Breath_Cocktail_Box
12906,73,99	// Hwergelmir's_Tonic_Box
12907,73,99	// Cooked_Nine_Tail_Box
12908,73,99	// Immortal_Stew_Box
12909,73,99	// Kafra_Card_Box
12910,73,99	// Giant_Fly_Wing_Box
12911,73,99	// Glittering_Wand_Box
12912,73,99	// Convex_Mirror_Box
12913,73,99	// Blessing_Scroll_Box
12914,73,99	// Increase_Agility_Scroll_Box
12915,73,99	// Aspersio_Scroll_Box
12916,73,99	// Assumptio_Scroll_Box
12917,73,99	// Wind_Walk_Scroll_Box
12918,73,99	// Adrenaline_Rush_Scroll_Box
12919,73,99	// Megaphone_Box
12920,73,99	// Enriched_Elunium_Box
12921,73,99	// Enriched_Oridecon_Box
12922,73,99	// Token_of_Ziegfried_Box
12202,91,99	// STR_Dish
12203,91,99	// AGI_Dish
12204,91,99	// INT_Dish
12205,91,99	// DEX_Dish
12206,91,99	// LUK_Dish
12207,91,99	// VIT_Dish
12208,91,99	// Battle_Manual
12209,91,99	// Insurance
12210,91,99	// Bubble_Gum
12211,91,99	// Kafra_Card
12212,91,99	// Giant_Fly_Wing
12213,91,99	// Neuralizer
12214,91,99	// Convex_Mirror
12215,91,99	// Blessing_10_Scroll
12216,91,99	// Inc_Agi_10_Scroll
12217,91,99	// Aspersio_5_Scroll
12218,91,99	// Assumptio_5_Scroll
12219,91,99	// Wind_Walk_10_Scroll
12220,91,99	// Adrenaline_Scroll
12221,91,99	// Megaphone_
7619,91,99	// Enriched_Elunium
7620,91,99	// Enriched_Oridecon
7621,91,99	// Token_Of_Siegfried
5227,91,99	// Red_Deviruchi_Cap
5228,91,99	// White_Deviruchi_Cap
5229,91,99	// Gray_Deviruchi_Cap
5230,91,99	// White_Drooping_Kitty
5231,91,99	// Gray_Drooping_Kitty
5232,91,99	// Pink_Drooping_Kitty
5233,91,99	// Blue_Drooping_Kitty
5234,91,99	// Yellow_Drooping_Kitty
5235,91,99	// Gray_Fur_Hat
5236,91,99	// Blue_Fur_Hat
5237,91,99	// Pink_Fur_Hat
5238,91,99	// Red_Wizardry_Hat
5239,91,99	// White_Wizardry_Hat
5240,91,99	// Gray_Wizardry_Hat
5241,91,99	// Blue_Wizardry_Hat
5242,91,99	// Yellow_Wizardry_Hat
12983,73,99	// Pet_Egg_Scroll_Box6
12984,73,99	// Pet_Egg_Scroll_Box7
12985,73,99	// Pet_Egg_Scroll_Box8
12986,73,99	// Pet_Egg_Scroll_Box9
12987,73,99	// Pet_Egg_Scroll_Box10
12988,73,99	// Pet_Egg_Scroll_Box11
12989,91,99	// Pet_Egg_Scroll6
12990,91,99	// Pet_Egg_Scroll7
12991,91,99	// Pet_Egg_Scroll8
12992,91,99	// Pet_Egg_Scroll9
12993,91,99	// Pet_Egg_Scroll10
12994,91,99	// Pet_Egg_Scroll11
12923,73,99	// Pet_Egg_Scroll_Box1
12924,73,99	// Pet_Egg_Scroll_Box2
12925,91,99	// Pet_Egg_Scroll1
12926,91,99	// Pet_Egg_Scroll2
12929,73,99	// Pet_Egg_Scroll_Box3
12930,73,99	// Pet_Egg_Scroll_Box4
12931,73,99	// Pet_Egg_Scroll_Box5
12932,91,99	// Pet_Egg_Scroll3
12933,91,99	// Pet_Egg_Scroll4
12934,91,99	// Pet_Egg_Scroll5
12935,89,99	// Infiltrator_Box
12936,89,99	// Muramasa_Box
12940,89,99	// Kaiser_Knuckle_Box
12941,89,99	// Pole_Axe_Box
12942,89,99	// Mighty_Staff_Box
12943,89,99	// Right_Epsilon_Box
12944,89,99	// Balistar_Box
12945,89,99	// Diary_Of_Great_Sage_Box
12951,89,99	// Elven_Ears_Box
12952,89,99	// Steel_Flower_Box
12953,89,99	// Critical_Ring_Box
12954,89,99	// Earring_Box
12955,89,99	// Ring_Box
12956,89,99	// Necklace_Box
12957,89,99	// Glove_Box
2686,123,99	// Elven_Ears_C
2687,123,99	// Steel_Flower_C
2688,123,99	// Critical_Ring_C
2689,123,99	// Earring_C
2690,123,99	// Ring_C
2691,123,99	// Necklace_C
2692,123,99	// Glove_C
1173,123,99	// Muramasa_C
1267,123,99	// Infiltrator_C
1372,123,99	// Right_Epsilon_C
1419,123,99	// Pole_Axe_C
1563,123,99	// Diary_Of_Great_Sage_C
1623,123,99	// Mighty_Staff_C
1728,123,99	// Balistar_C
1817,123,99	// Kaiser_Knuckle_C

// Mercenary scrolls
12153,115,99	// Bow_Mercenary_Scroll1
12154,115,99	// Bow_Mercenary_Scroll2
12155,115,99	// Bow_Mercenary_Scroll3
12156,115,99	// Bow_Mercenary_Scroll4
12157,115,99	// Bow_Mercenary_Scroll5
12158,115,99	// Bow_Mercenary_Scroll6
12159,115,99	// Bow_Mercenary_Scroll7
12160,115,99	// Bow_Mercenary_Scroll8
12161,115,99	// Bow_Mercenary_Scroll9
12162,115,99	// Bow_Mercenary_Scroll10
12163,115,99	// SwordMercenary_Scroll1
12164,115,99	// SwordMercenary_Scroll2
12165,115,99	// SwordMercenary_Scroll3
12166,115,99	// SwordMercenary_Scroll4
12167,115,99	// SwordMercenary_Scroll5
12168,115,99	// SwordMercenary_Scroll6
12169,115,99	// SwordMercenary_Scroll7
12170,115,99	// SwordMercenary_Scroll8
12171,115,99	// SwordMercenary_Scroll9
12172,115,99	// SwordMercenary_Scroll10
12173,115,99	// SpearMercenary_Scroll1
12174,115,99	// SpearMercenary_Scroll2
12175,115,99	// SpearMercenary_Scroll3
12176,115,99	// SpearMercenary_Scroll4
12177,115,99	// SpearMercenary_Scroll5
12178,115,99	// SpearMercenary_Scroll6
12179,115,99	// SpearMercenary_Scroll7
12180,115,99	// SpearMercenary_Scroll8
12181,115,99	// SpearMercenary_Scroll9
12182,115,99	// SpearMercenary_Scroll10

// Indonesian ???
5368,91,99	// White_Wing
5369,91,99	// Dark_Wing

// Indonesian ???
//5812,123,99	// ???

// Indonesia 4 Annual Events
2368,83,99	// Golden_Armor
2427,83,99	// Golden_Shoes
2704,83,99	// Golden_Accessory
2705,83,99	// Golden_Accessory2
5295,83,99	// Golden_Bandana
7863,83,99	// GOLD_ID4

// Thailand Event-Environment Day Items
7865,115,99	// Gold_Pouch
7866,115,99	// Certificate

// "11.2 Quest items"
// * "Thor Volcano Base" items
7759,123,99	// Geology_Report

// USA 4th Anniversary Event Items
7875,83,99	// Pirate_Box
5305,91,99	// Pirate_Dagger

// Battle Badge
7773,115,99	// War_Badge

// Moscovia Quest Items -----
7876,115,99	// Gold_Key
7877,115,99	// Red_Ring
7878,115,99	// Lusalka_Hair
7879,115,99	// Golden_Thread
7880,115,99	// Babayaga_Silver_Spoon
7881,115,99	// Book_Of_Magic
7882,115,99	// Pointed_Branch
7883,115,99	// Reed_Pipe
2429,115,99	// Iron_Shoes_01
2430,115,99	// Iron_Shoes_02

// Indonesian Red Bandana Hair Band
5320,91,99	// Champion_Wreath

// Malaysia/Singapore Event Items
7884,91,99	// Jade_Plate
7885,91,99	// Sacred_Arrow
5805,91,99	// Victorious_Coronet
2708,91,99	// Chinese_Handicraft
12704,91,99	// Elixir_Of_Life
12705,91,99	// Noble_Nameplate

// Compensation Items Coupon
7784,91,99	// Fawner_Coupon_1
7785,91,99	// Fawner_Coupon_2
7786,91,99	// Fawner_Coupon_3
7787,91,99	// Fawner_Coupon_4
7788,91,99	// Fawner_Coupon_5
7789,91,99	// Fawner_Coupon_6
7790,91,99	// Fawner_Coupon_7
7791,91,99	// Fawner_Coupon_8

// Fate Crow Quest Items
7794,91,99	// Fate_Of_Crow

// Russian Golden Apple Event Items
7793,91,99	// Golden_Apple
7800,91,99	// Golden_Apple_
5322,91,99	// Scarf

// Taiwan Medicine of Fantasy
12259,123,99	// Miracle_Medicine
12261,123,99	// Secret_Medicine

// 2007 Summer Event Items
7801,115,99	// Girl_Fan_Letter
7802,115,99	// Autograph_Book

// Sakray Test items
5323,91,99	// Misstrance_Crown
2370,91,99	// Used_Mage_Coat
2127,91,99	// Secular_Mission
2534,91,99	// Ruffler
2431,91,99	// Valley_Shoes
13029,91,99	// Prinsense_Knife
13406,91,99	// Edger
1536,91,99	// Good_Morning_Star
1423,91,99	// Pole_XO
1921,91,99	// Gun_Moon_Gom
1975,91,99	// Queen_Is_Whip
1566,91,99	// Diary_Of_Great_Basil
1627,91,99	// Staffy
1177,91,99	// Muramasn
1272,91,99	// Scratcher
1735,91,99	// Kkakkung

// Taiwan ???
13765,123,99	// Certificate_TW_Box
//2713,123,99	// Accomplishment_Certificate

// Satan Morroc
7820,123,99	// Morroc_Skin

// Vietnam Independence Day
5806,91,99	// Poem_Natalie_Hat

// PC-Cafe Authoritative Badge
12262,123,99	// Inspector_Certificate_

12263,91,99	// Comp_Battle_Manual
12264,91,99	// Comp_Bubble_Gum
12265,91,99	// Comp_Insurance

// Morocc Continental Guard Certificate
7826,123,99	// Continental_Guard_Paper

// Harvest Moon Day PC Items
12266,123,99	// Sesame_Pastry_
12267,123,99	// Honey_Pastry_
12268,123,99	// Rainbow_Cake_

// Satan Morocc (Episode 12)
2730,83,99	// Morroc_Seal
2731,83,99	// Morroc_Charm_Stone
2732,83,99	// Morroc_Ring

// Philippines April Packages
13994,91,99	// Speed_Potion_Box(5)
13995,91,99	// Speed_Potion_Box(10)
13996,91,99	// Big_Bun_Box(100)
13997,91,99	// Big_Bun_Box(500)
13998,91,99	// Giant_Fly_Wing_Box(500)
13999,91,99	// Pill_Box(100)
14000,91,99	// Pill_Box(500)
14001,91,99	// Recruit_Siege_Supply_Box
14002,91,99	// Veteran_Siege_Supply_Box
14003,91,99	// Elite_Siege_Supply_Box
11503,91,99	// Siege_White_Potion
11504,91,99	// Siege_Blue_Potion

// Phillipian Headgears
13918,91,99	// Evolved_Drooping_Cat_Box
13919,91,99	// Evolved_Majestic_Goat_Box
13920,91,99	// Evolved_Devil's_Headband_Box
13921,91,99	// Evolved_Pipes_Cigarettes_Box
13922,91,99	// Evolved_Rabbits_Headband_Box
13923,91,99	// Helm_Of_Darkness_Box
13924,91,99	// Evolved_Helmet_Of_Orc_Hero_Box

// ???
6024,72,99	// ???

// "St. Patrick's Day (2008)" Quest related items
7720,123,99	// Gold_Coin
7721,123,99	// Treasure_Box_
7915,123,99	// Bronze_Coin
7916,123,99	// Silver_Coin
12715,123,99	// Black_Treasure_Chest
